InstrumentID,Ticker,Direction,Invested,NetProfit,Value,Username
1980,EVO.ST,Buy,3.832795,-21.644333,2.597894,NicoScarabello
6345,NMIH,Buy,0.803475,25.356239,0.871272,NicoScarabello
1025,MCD,Buy,2.736457,10.553687,2.616962,NicoScarabello
1024,KO,Buy,1.070015,4.55,0.96772,NicoScarabello
1855,SPGI,Buy,1.070015,35.4,1.253269,NicoScarabello
1032,UNH,Buy,3.708994,-9.003837,2.919542,NicoScarabello
1419,ZURN.ZU,Buy,1.707852,19.021365,1.758371,NicoScarabello
1012,CAT,Buy,3.363593,35.931287,3.955108,NicoScarabello
4178,VRSN,Buy,0.61237,2.341429,0.542127,NicoScarabello
1045,TM,Buy,2.709921,-0.671247,2.328451,NicoScarabello
7803,OMAB,Buy,0.755003,4.393424,0.6818,NicoScarabello
4006,ALLE,Buy,1.755788,23.84667,1.881014,NicoScarabello
6004,EG,Buy,0.786461,-3.401361,0.657179,NicoScarabello
3006,QQQ,Buy,0.802512,45.413333,1.009464,NicoScarabello
1265,SU.PA,Buy,1.996007,10.678675,1.911003,NicoScarabello
4429,INDA,Buy,1.070015,22.56,1.134421,NicoScarabello
2598,AESI,Buy,1.499306,28.232943,1.663126,NicoScarabello
1126,ADBE,Buy,0.531477,-8.355144,0.421335,NicoScarabello
4331,MSCI,Buy,0.948034,37.968397,1.131459,NicoScarabello
1026,MMM,Buy,2.289564,0.8,3.337589,Giorgio985
1472,K,Buy,2.289564,-0.1,3.307789,Giorgio985
8620,SBER.MOEX,None,0.0,0.0,0.0,Giorgio985
1185,LEVI,Buy,2.289564,-16.0,2.781324,Giorgio985
1603,BMY,Buy,2.289564,2.8,3.403811,Giorgio985
1462,CVS,Buy,4.579128,-21.9,5.171939,Giorgio985
5687,MAIN,Buy,2.289564,6.4,3.523011,Giorgio985
1352,MNODL.L,Buy,13.737383,-97.15,0.566198,Giorgio985
1828,CLX,Buy,2.289564,0.6,3.330967,Giorgio985
1042,NKE,Buy,4.579128,-6.2,6.211624,Giorgio985
1595,AEP,Buy,2.289564,-8.7,3.023035,Giorgio985
3018,UNG,Buy,2.289564,-4.0,3.178656,Giorgio985
1177,ALB,Buy,2.289564,-12.2,2.907146,Giorgio985
1933,HAS,Buy,2.289564,-8.5,3.029657,Giorgio985
3223,SDOW,Buy,2.287274,6.406406,3.5197,Giorgio985
1021,INTC,Buy,2.289564,-7.3,3.06939,Giorgio985
1531,HAL,Buy,2.289564,-5.9,3.115745,Giorgio985
1349,LKOD.L,Buy,13.737383,-97.65,0.466865,Giorgio985
1493,UPS,Buy,2.289564,-5.1,3.142234,Giorgio985
1030,T,Buy,4.579128,0.5,6.655312,Giorgio985
3020,TLT,Buy,11.447819,-8.88,15.085373,Giorgio985
1045,TM,Buy,2.289564,-1.4,3.264745,Giorgio985
1050,CL,Buy,2.289564,-8.2,3.03959,Giorgio985
1583,MO,Buy,2.289564,-4.1,3.175345,Giorgio985
4433,AAXJ,Buy,2.289564,3.9,3.440233,Giorgio985
1142,SBUX,Buy,2.289564,-3.3,3.201834,Giorgio985
3237,TAN,Buy,2.289564,-15.2,2.807813,Giorgio985
27,SPX500,Buy,2.322316,-0.97602,2.730632,alnav8
29,DJ30,Buy,2.322316,-18.254365,2.254174,alnav8
1001,AAPL,Buy,0.464472,7.75,0.594263,alnav8
1004,MSFT,Buy,0.464472,2.56,0.565639,alnav8
1005,AMZN,Buy,0.928945,7.14,1.181798,alnav8
1010,BA,Buy,0.464472,-33.94,0.364334,alnav8
1011,BAC,Buy,0.464472,-2.28,0.538946,alnav8
1030,T,Buy,0.464472,2.88,0.567404,alnav8
1035,WMT,Buy,0.928945,8.105,1.192442,alnav8
1046,V,Buy,0.696709,21.946667,1.008841,alnav8
1069,SMCI,Buy,2.322362,-70.366,0.817188,alnav8
1111,TSLA,Buy,2.786835,29.196667,4.275275,alnav8
1127,NFLX,Buy,1.85789,21.3575,2.677245,alnav8
1137,NVDA,Buy,4.644725,-7.884,5.080384,alnav8
1150,LMND,Buy,0.928945,-76.05,0.264178,alnav8
1156,SPOT,Buy,0.464472,-0.38,0.549424,alnav8
1187,BYND,Buy,0.232236,-97.82,0.006012,alnav8
1188,CAVA,Buy,0.464472,-23.76,0.420479,alnav8
1210,VOW3.DE,Buy,0.046447,-44.1,0.03083,alnav8
1228,CON.DE,Buy,0.696709,-11.88,0.728999,alnav8
1253,MC.PA,Buy,0.232236,-19.1,0.22309,alnav8
1300,STMMI.MI,Buy,0.464472,-41.08,0.324956,alnav8
1325,FER.MC,Buy,0.696709,22.173333,1.010716,alnav8
1832,AMD,Buy,0.464472,-37.41,0.345197,alnav8
100017,ADA,Buy,3.790281,-58.966472,1.846766,alnav8
6515,RDFN,Buy,0.464472,-31.19,0.379501,alnav8
4294,ANET,Buy,0.464472,5.31,0.580806,alnav8
6473,MSTR,Buy,4.643146,-12.204149,4.840473,alnav8
9272,HOOD,Buy,1.439865,21.409677,2.075757,alnav8
2072,RR.L,Buy,3.297755,29.380282,5.066265,alnav8
4489,NIO,Buy,2.090126,-91.744444,0.20489,alnav8
6258,OCGN,Buy,0.464472,-93.68,0.034856,alnav8
5660,RUN,Buy,1.158812,-71.429717,0.0,alnav8
2405,1585.HK,Buy,0.696709,-37.74,0.515065,alnav8
9255,SOFI,Buy,2.322362,16.234,3.20527,alnav8
100001,ETH,Buy,2.329051,5.557993,2.919252,alnav8
4108,MELI,Buy,0.928945,-13.505,0.954075,alnav8
7991,PLTR,Buy,3.251122,42.79816,5.512611,alnav8
100000,BTC,Buy,0.928899,48.442422,1.637298,alnav8
6168,COIN,Buy,0.928945,0.86,1.112527,alnav8
6184,AVXL,Buy,1.85789,-63.305,0.809521,alnav8
8671,HUT,Buy,1.393417,5.423333,1.744293,alnav8
6205,CLSK,Buy,1.85789,-28.9475,1.567476,alnav8
4499,NIU,Buy,0.696709,-96.006667,0.033036,alnav8
6487,OGI,Buy,0.928945,-85.95,0.154977,alnav8
1969,SEDG,Buy,0.232236,-95.1,0.013512,alnav8
9294,TOST,Buy,1.85789,-6.99,2.051876,alnav8
5623,BLDP,Buy,0.696709,-95.6,0.0364,alnav8
4346,FTNT,Buy,0.464472,3.55,0.571099,alnav8
100005,LTC,Buy,0.928945,-64.825,0.387995,alnav8
4261,DELL,Buy,2.786835,-16.581667,2.760414,alnav8
6244,MARA,Buy,1.395786,-9.167748,1.50543,alnav8
9557,BMEA,Buy,0.468095,-75.530859,0.136005,alnav8
9518,HIMS,Buy,0.464333,3.80114,0.572313,alnav8
10372,TZOO,Buy,0.464054,9.248323,0.601984,alnav8
6073,SPWRQ,Buy,0.464472,-100.0,0.0,alnav8
9453,APLD,Buy,0.464472,2.98,0.567956,alnav8
3008,XLE,Buy,0.46438,-6.521304,0.515451,alnav8
8966,ASO,Buy,0.464472,-17.88,0.452908,alnav8
5664,JMIA,Buy,0.464472,-92.1,0.04357,alnav8
5506,CRWD,Buy,0.464472,-2.82,0.535967,alnav8
100063,SOL,Buy,0.951007,-14.822955,0.961851,alnav8
100068,CRV,Buy,0.464472,-82.6,0.095965,alnav8
100051,ENJ,Buy,0.464472,-93.34,0.036731,alnav8
100018,MIOTA,Buy,0.464472,-77.49,0.124147,alnav8
100043,DOGE,Buy,1.85789,-29.57,1.553743,alnav8
100037,DOT,Buy,0.928945,-83.345,0.183711,alnav8
100080,SHIBxM,Buy,0.928945,-65.49,0.380659,alnav8
100048,MANA,Buy,0.928945,-88.445,0.127456,alnav8
100056,POL,Buy,0.928945,-64.025,0.396819,alnav8
100032,XTZ,Buy,0.464472,-81.47,0.102197,alnav8
1069,SMCI,Buy,0.089614,20.409091,0.107573,Jaeisn
1111,TSLA,Buy,0.081468,77.58,0.144227,Jaeisn
1137,NVDA,Buy,0.122202,608.033333,0.862577,Jaeisn
1180,1810.HK,Buy,4.407403,214.785767,13.831368,Jaeisn
1365,ARM,Buy,1.10867,93.269747,1.648118,Jaeisn
1832,AMD,Buy,0.008147,-23.3,0.006229,Jaeisn
2493,AMD.EXT,Buy,30.595679,-43.455741,5.416402,Jaeisn
3166,ARKK,Buy,0.008147,41.9,0.011525,Jaeisn
3187,FNGU,Buy,0.114047,185.863276,0.325019,Jaeisn
3199,LABU.US,Buy,3.119105,-41.752424,0.73214,Jaeisn
3226,SOXL,Buy,0.059105,161.957271,0.154355,Jaeisn
3227,SOXS,Sell,0.822816,4.201032,0.854755,Jaeisn
4459,SQQQ,Sell,0.008147,51.9,0.012337,Jaeisn
4465,TQQQ,Buy,0.07205,871.472185,0.697801,Jaeisn
4481,TSM,Buy,0.628075,104.463324,1.279469,Jaeisn
100026,TRX,Buy,0.326115,238.283787,1.099815,Jaeisn
100040,LINK,Buy,0.45481,-33.661132,0.300791,Jaeisn
6473,MSTR,Buy,4.081532,136.700998,9.631426,Jaeisn
100085,AVAX,Buy,0.077411,254.051779,0.273234,Jaeisn
9296,P911.DE,Buy,0.08146,-39.873987,0.048828,Jaeisn
100000,BTC,Buy,0.119065,160.109477,0.308751,Jaeisn
100018,MIOTA,Buy,0.162935,-84.035,0.025933,Jaeisn
100043,DOGE,Buy,0.814677,-36.571,0.515158,Jaeisn
8760,NVDA.EXT,Buy,1.737397,70.142829,2.946998,Jaeisn
100063,SOL,Buy,0.016163,1255.141129,0.218363,Jaeisn
9402,SMCI.EXT,Buy,18.091404,-58.658819,7.295504,Jaeisn
8537,ENR.DE,Buy,1.441978,321.200565,6.055012,Jaeisn
100002,BCH,Buy,2.060889,-55.036961,0.923799,Jaeisn
8752,TSLA.EXT,Buy,0.008147,320.5,0.034152,Jaeisn
100005,LTC,Buy,0.239629,-32.24315,0.161868,Jaeisn
100056,POL,Buy,0.173347,-70.171069,0.051549,Jaeisn
100020,XLM,Buy,1.052294,-10.565392,0.938231,Jaeisn
100047,ATOM,Buy,0.223311,-73.517931,0.058956,Jaeisn
10881,QBTS,Buy,0.008147,7.6,0.008739,Jaeisn
100007,ETC,Buy,0.203669,-71.264,0.058347,Jaeisn
100041,UNI,Buy,0.266456,-34.087504,0.17509,Jaeisn
100037,DOT,Buy,0.11623,-73.273989,0.030968,Jaeisn
100022,EOS,Buy,0.407339,-92.99,0.028467,Jaeisn
10655,RGTI,Buy,0.008147,21.6,0.009876,Jaeisn
4489,NIO,Buy,0.203669,-54.744,0.09189,Jaeisn
100080,SHIBxM,Buy,0.040734,-61.28,0.015724,Jaeisn
1001,AAPL,Buy,1.448757,53.588235,2.033743,SatoshiWakamatsu
1002,GOOG,Buy,1.448757,26.882353,1.680116,SatoshiWakamatsu
1003,META,Buy,1.448757,43.588235,1.901327,SatoshiWakamatsu
1004,MSFT,Buy,1.448757,7.352941,1.421517,SatoshiWakamatsu
1005,AMZN,Buy,1.448757,30.411765,1.726851,SatoshiWakamatsu
1016,DIS,Buy,1.448757,25.176471,1.657527,SatoshiWakamatsu
1018,HD,Buy,1.448757,21.823529,1.613129,SatoshiWakamatsu
1019,HPQ,Buy,1.448757,19.470588,1.581973,SatoshiWakamatsu
1021,INTC,Buy,1.448757,-3.117647,1.28287,SatoshiWakamatsu
1022,JNJ,Buy,1.448757,-0.705882,1.314806,SatoshiWakamatsu
1024,KO,Buy,1.448757,6.117647,1.40516,SatoshiWakamatsu
1025,MCD,Buy,1.448757,8.941176,1.442547,SatoshiWakamatsu
1029,PG,Buy,1.448757,7.941176,1.429306,SatoshiWakamatsu
1035,WMT,Buy,1.448757,61.235294,2.135001,SatoshiWakamatsu
1041,MA,Buy,1.448757,17.0,1.549258,SatoshiWakamatsu
1042,NKE,Buy,1.448757,2.470588,1.356867,SatoshiWakamatsu
1043,PEP,Buy,1.448757,-10.235294,1.188622,SatoshiWakamatsu
1044,SONY,Buy,1.448757,33.647059,1.769691,SatoshiWakamatsu
1045,TM,Buy,1.448757,0.294118,1.328047,SatoshiWakamatsu
1046,V,Buy,1.448757,18.529412,1.56951,SatoshiWakamatsu
1111,TSLA,Buy,1.448757,19.588235,1.583531,SatoshiWakamatsu
1113,LVS,Buy,1.448757,-3.941176,1.271965,SatoshiWakamatsu
1118,BRK.B,Buy,1.448757,12.588235,1.49084,SatoshiWakamatsu
1124,EA,Buy,1.448757,14.0,1.509534,SatoshiWakamatsu
1126,ADBE,Buy,1.448757,-1.941176,1.298448,SatoshiWakamatsu
1127,NFLX,Buy,1.448757,16.117647,1.537575,SatoshiWakamatsu
1137,NVDA,Buy,1.448757,13.411765,1.501745,SatoshiWakamatsu
1142,SBUX,Buy,1.448757,22.294118,1.619361,SatoshiWakamatsu
1155,BABA,Buy,1.448757,-1.176471,1.308574,SatoshiWakamatsu
1156,SPOT,Buy,1.448757,2.352941,1.355309,SatoshiWakamatsu
1186,UBER,Buy,1.448757,-6.176471,1.242367,SatoshiWakamatsu
1388,TTWO,Buy,1.448757,32.764706,1.758007,SatoshiWakamatsu
1461,COST,Buy,1.448757,9.705882,1.452673,SatoshiWakamatsu
1466,GPRO,Buy,1.448757,-6.529412,1.237693,SatoshiWakamatsu
1472,K,Buy,1.448757,9.0,1.443326,SatoshiWakamatsu
1481,BKNG,Buy,1.448757,4.058824,1.377898,SatoshiWakamatsu
1484,PYPL,Buy,1.448757,4.882353,1.388802,SatoshiWakamatsu
1485,QCOM,Buy,1.448757,-0.705882,1.314806,SatoshiWakamatsu
1490,TGT,Buy,1.448757,1.764706,1.34752,SatoshiWakamatsu
1494,WBA,Buy,1.448757,9.117647,1.444884,SatoshiWakamatsu
1529,MDLZ,Buy,1.448757,1.176471,1.339731,SatoshiWakamatsu
1540,QRTEA,Buy,1.447052,-0.647821,1.314027,SatoshiWakamatsu
1555,FCX,Buy,1.448757,-3.058824,1.283649,SatoshiWakamatsu
1567,LLY,Buy,1.448757,0.0,1.324153,SatoshiWakamatsu
1661,BLK,Buy,1.448757,0.705882,1.3335,SatoshiWakamatsu
1699,GME,Buy,1.448757,7.411765,1.422296,SatoshiWakamatsu
1757,NEM,Buy,1.448757,-6.647059,1.236135,SatoshiWakamatsu
1832,AMD,Buy,1.448757,-3.294118,1.280533,SatoshiWakamatsu
4111,MNST,Buy,1.448757,6.352941,1.408275,SatoshiWakamatsu
4133,QSR,Buy,1.448757,-5.411765,1.252493,SatoshiWakamatsu
6318,CDLX,Buy,1.448757,13.941176,1.508755,SatoshiWakamatsu
8611,WBD,Buy,1.448757,10.294118,1.460462,SatoshiWakamatsu
4261,DELL,Buy,1.448757,-3.0,1.284428,SatoshiWakamatsu
4356,STX.US,Buy,1.448757,14.058824,1.510313,SatoshiWakamatsu
9438,IVZ.US,Buy,1.448757,16.176471,1.538354,SatoshiWakamatsu
9274,DNUT,Buy,1.448757,-5.470588,1.251714,SatoshiWakamatsu
8957,ATKR,Buy,1.448757,-5.823529,1.24704,SatoshiWakamatsu
8627,OLPX,Buy,1.448757,-1.0,1.310911,SatoshiWakamatsu
9061,BF-B,Buy,1.448757,-0.764706,1.314027,SatoshiWakamatsu
6053,CROX,Buy,1.448757,11.764706,1.479935,SatoshiWakamatsu
9134,PSFE,Buy,1.448757,-4.882353,1.259503,SatoshiWakamatsu
6591,AMC,Buy,1.448757,-1.647059,1.302343,SatoshiWakamatsu
5201,CRSR,Buy,1.448757,4.941176,1.389581,SatoshiWakamatsu
6703,COUR,Buy,1.448757,27.176471,1.68401,SatoshiWakamatsu
5634,ENPH,Buy,1.448757,14.352941,1.514207,SatoshiWakamatsu
4244,ASML,Buy,1.448757,5.058824,1.391139,SatoshiWakamatsu
7996,U,Buy,1.448757,-13.470588,1.145781,SatoshiWakamatsu
6678,ZIM,Buy,1.448757,-8.176471,1.215884,SatoshiWakamatsu
4481,TSM,Buy,1.448757,57.823529,2.089824,SatoshiWakamatsu
1043,PEP,Buy,1.817317,-5.927307,1.756826,Aresblack
9142,SBLK,Buy,0.42342,-28.18,0.312501,Aresblack
6603,ARR,Buy,0.281743,-31.409678,0.198587,Aresblack
5694,STAG,Buy,0.614974,-2.6439,0.615254,Aresblack
6613,BDN,Buy,0.365157,8.163265,0.405877,Aresblack
1014,CVX,Buy,0.42342,-17.48,0.359058,Aresblack
2088,TATE.L,Buy,0.400894,-13.434728,0.356621,Aresblack
1544,EMR,Buy,0.882406,22.869482,1.114159,Aresblack
1601,KMI,Buy,0.433158,56.070381,0.694707,Aresblack
5882,PAH3.DE,Buy,0.474399,-28.293467,0.349572,Aresblack
6940,SQM,Buy,0.411648,-22.155935,0.329296,Aresblack
6738,HTGC,Buy,0.585928,10.883076,0.667642,Aresblack
2013,BARC.L,Buy,0.391324,45.314867,0.584361,Aresblack
1039,HSBC,Buy,0.770369,6.914367,0.846388,Aresblack
6685,EPR,Buy,0.378537,0.33557,0.390299,Aresblack
1493,UPS,Buy,1.162287,-7.264117,1.107632,Aresblack
1643,JEF,Buy,0.65901,1.696222,0.688702,Aresblack
6785,MPLX,Buy,0.590755,36.396216,0.828026,Aresblack
1500,KR,Buy,0.410886,26.071723,0.532321,Aresblack
1021,INTC,Buy,0.68306,-24.051575,0.533105,Aresblack
2212,BWLPG.OL,Buy,0.397252,-27.243658,0.29701,Aresblack
6011,OHI,Buy,0.678318,-1.797753,0.684525,Aresblack
2014,BATS.L,Buy,0.465761,-15.472727,0.404571,Aresblack
5863,TEL2B.ST,Buy,0.390393,15.05423,0.461571,Aresblack
4232,NVS,Buy,0.889181,-5.485714,0.863619,Aresblack
2565,DWS.DE,Buy,0.352793,3.192511,0.374113,Aresblack
3233,SPYD,Buy,0.42342,7.32,0.466967,Aresblack
6836,RWT,Buy,0.324763,-9.256845,0.302841,Aresblack
1022,JNJ,Buy,0.42342,-3.44,0.420148,Aresblack
1176,NEP,Buy,0.507934,-41.180393,0.307018,Aresblack
6634,CCJ,Buy,0.371424,26.675787,0.483501,Aresblack
4255,CCI,Buy,0.946089,-14.983888,0.826547,Aresblack
6052,GGB,Buy,0.457632,-26.49889,0.345656,Aresblack
9638,PSNY,Buy,0.299442,-23.246606,0.236181,Aresblack
6678,ZIM,Buy,0.781548,-0.151696,0.801919,Aresblack
4275,LYB,Buy,0.780362,-18.133478,0.656504,Aresblack
2542,HLAG.DE,Buy,1.547768,-9.481862,1.439713,Aresblack
1218,HEN3.DE,Buy,0.644783,16.981875,0.775116,Aresblack
1634,TXN,Buy,1.479851,7.60515,1.636385,Aresblack
4350,NLY,Buy,0.478887,3.342175,0.508564,Aresblack
1133,AGNC,Buy,0.38709,-16.342157,0.332777,Aresblack
1203,BAYN.DE,Buy,0.510051,-65.565333,0.180486,Aresblack
6881,TWO,Buy,0.475246,-15.965788,0.410402,Aresblack
5007,AMUN.PA,Buy,0.59084,-3.167551,0.587929,Aresblack
2516,1COV.DE,Buy,1.090898,-7.126223,1.041146,Aresblack
1204,ALV.DE,Buy,0.42342,28.34,0.558428,Aresblack
2049,LGEN.L,Buy,0.42342,-10.64,0.38882,Aresblack
1661,BLK,Buy,0.846839,30.06,1.131825,Aresblack
2093,ULVR.L,Buy,0.946427,7.095562,1.041581,Aresblack
1013,CSCO,Buy,0.296394,4.8,0.319201,Aresblack
1585,GIS,Buy,0.753856,-25.949225,0.573657,Aresblack
1012,CAT,Buy,1.571818,1.190669,1.634471,Aresblack
1642,D,Buy,0.444845,1.979821,0.466184,Aresblack
1027,MRK,Buy,1.038987,-18.43671,0.870842,Aresblack
1495,WFC,Buy,0.479565,25.05739,0.616299,Aresblack
9158,NGG,Buy,0.511999,-1.802845,0.516657,Aresblack
8925,CELH,Buy,0.636569,-61.114806,0.254369,Aresblack
6863,STWD,Buy,0.472028,6.835307,0.518224,Aresblack
6382,ARCC,Buy,0.45018,20.090293,0.555557,Aresblack
6643,CIM,Buy,0.425283,-11.35006,0.387428,Aresblack
6808,PBA,Buy,0.516233,21.423885,0.644146,Aresblack
1050,CL,Buy,0.681705,16.099379,0.813319,Aresblack
1828,CLX,Buy,1.274408,8.472324,1.420568,Aresblack
5687,MAIN,Buy,0.337804,39.308097,0.483588,Aresblack
1036,XOM,Buy,0.42342,-1.06,0.430504,Aresblack
1757,NEM,Buy,0.402841,-16.333824,0.346353,Aresblack
6796,RITM,Buy,0.435275,7.490272,0.480804,Aresblack
1603,BMY,Buy,0.435275,12.198444,0.501863,Aresblack
1102,PBR,Buy,0.706264,-19.004796,0.587842,Aresblack
1242,DG.PA,Buy,0.974119,-9.032426,0.910611,Aresblack
1241,CS.PA,Buy,0.52648,14.765964,0.620911,Aresblack
1037,C,Buy,0.544433,10.577073,0.618648,Aresblack
5733,INGA.NV,Buy,0.455176,-13.916279,0.402657,Aresblack
2070,RIO.L,Buy,0.42342,-20.66,0.345221,Aresblack
6597,APLE,Buy,0.399369,1.844784,0.417973,Aresblack
1030,T,Buy,0.465931,24.536532,0.596283,Aresblack
2457,HIMX,Buy,0.395813,-0.770218,0.403614,Aresblack
1210,VOW3.DE,Buy,1.067356,-23.373532,0.840471,Aresblack
1011,BAC,Buy,0.574665,32.802829,0.784254,Aresblack
1016,DIS,Buy,0.936265,2.206946,0.983363,Aresblack
3176,DIV,Buy,0.318835,-2.895086,0.318157,Aresblack
4235,BHP,Buy,0.42342,-23.26,0.333908,Aresblack
2035,GLEN.L,Buy,0.42342,-20.68,0.345134,Aresblack
5569,MAERSKB.CO,Buy,0.846839,-20.11,0.695229,Aresblack
1112,F,Buy,0.425791,-20.763723,0.346701,Aresblack
9936,CSWC,Buy,0.430025,-16.345018,0.369675,Aresblack
3217,SCHD,Buy,0.245922,-4.476584,0.241403,Aresblack
7702,BNS,Buy,0.845738,10.643837,0.961607,Aresblack
4307,O,Buy,1.033313,-10.670382,0.948554,Aresblack
1237,BN.PA,Buy,0.479226,21.629263,0.598981,Aresblack
1249,ENGI.PA,Buy,0.712446,-0.950909,0.725165,Aresblack
1253,MC.PA,Buy,0.42342,-19.38,0.350791,Aresblack
1035,WMT,Buy,0.901799,79.246878,1.6611,Aresblack
1583,MO,Buy,0.42342,-4.76,0.414405,Aresblack
1025,MCD,Buy,0.42342,11.86,0.486721,Aresblack
1526,DE,Buy,0.42342,17.96,0.513263,Aresblack
1568,DVN,Buy,0.385905,-29.427255,0.279867,Aresblack
1207,DTE.DE,Buy,0.414358,31.841406,0.561387,Aresblack
1020,IBM,Buy,1.644646,17.862108,1.991963,Aresblack
6706,FSK,Buy,0.307911,17.051705,0.370371,Aresblack
6663,CWEN,Buy,0.457801,-3.477617,0.454087,Aresblack
8608,KEN,Buy,0.688311,9.84252,0.776944,Aresblack
2219,NHY.OL,Buy,0.436546,-16.547042,0.374374,Aresblack
1494,WBA,Buy,0.441203,-61.765835,0.17335,Aresblack
6844,NVO,Buy,0.894093,2.263686,0.93959,Aresblack
2526,FNTN.DE,Buy,0.47025,9.454349,0.528927,Aresblack
1216,DHL.DE,Buy,0.419947,-24.480742,0.325902,Aresblack
1573,KSS,Buy,0.16742,-27.921093,0.124008,Aresblack
1415,SREN.ZU,Buy,1.275848,-1.871764,1.286552,Aresblack
2115,MNG.L,Buy,0.4849,-13.709396,0.429982,Aresblack
5040,HO.PA,Buy,0.42342,3.0,0.44817,Aresblack
1024,KO,Buy,0.988939,8.580236,1.103455,Aresblack
6579,ABR,Buy,0.461612,4.421207,0.495336,Aresblack
6843,SBSW,Buy,0.423758,-54.436451,0.198413,Aresblack
1645,VFC,Buy,0.380569,0.578549,0.393345,Aresblack
1472,K,Buy,0.597614,14.198668,0.70132,Aresblack
6627,BXMT,Buy,0.392086,-19.568035,0.324075,Aresblack
4240,RIO,Buy,0.42342,-17.74,0.357927,Aresblack
5973,MPW,Buy,0.439933,-61.790183,0.172741,Aresblack
1400,NESN.ZU,Buy,0.42342,-30.54,0.302232,Aresblack
1103,VALE,Buy,0.421726,-44.698795,0.239662,Aresblack
2043,IMB.L,Buy,0.42342,24.32,0.540937,Aresblack
1511,ET,Buy,0.427146,47.442506,0.647192,Aresblack
2230,YAR.OL,Buy,0.379638,-31.318314,0.267945,Aresblack
1482,PM,Buy,0.42342,31.4,0.571743,Aresblack
7052,WHC.ASX,Buy,0.406483,-11.958333,0.36776,Aresblack
1142,SBUX,Buy,0.794843,-1.885787,0.801397,Aresblack
4089,KHC,Buy,0.640718,-17.420037,0.543721,Aresblack
2195,EXE,Buy,0.667563,22.745148,0.842037,Aresblack
5992,IRM,Buy,0.927289,0.474886,0.95743,Aresblack
1111,TSLA,Buy,0.42342,39.68,0.60777,Aresblack
1558,KMB,Buy,1.164742,-4.682274,1.140875,Aresblack
1462,CVS,Buy,1.142301,-34.717177,0.766327,Aresblack
4212,FAST,Buy,0.565011,16.33693,0.675475,Aresblack
6895,VICI,Buy,0.536134,-5.10188,0.522836,Aresblack
1571,IEP,Buy,0.440526,-81.064975,0.085718,Aresblack
4238,VOO,Buy,0.42342,21.6,0.529101,Aresblack
1529,MDLZ,Buy,0.42342,-4.46,0.41571,Aresblack
1246,TTE.PA,Buy,0.557135,-16.005472,0.480891,Aresblack
2588,VOE.DE,Buy,0.537404,-35.156004,0.358101,Aresblack
1452,ABBV,Buy,1.370524,8.35393,1.52604,Aresblack
8101,STLA.US,Buy,0.440695,-48.731745,0.232178,Aresblack
10560,VGWD.DE,Buy,0.592533,-3.687295,0.58645,Aresblack
4247,ENB,Buy,0.617684,13.46312,0.720205,Aresblack
6779,MFA,Buy,0.410293,10.526316,0.46601,Aresblack
9060,DOW,Buy,0.464322,-26.00766,0.353053,Aresblack
1946,AMT,Buy,1.753973,-6.851101,1.67894,Aresblack
1620,WM,Buy,1.791149,-1.2198,1.818177,Aresblack
6890,UVV,Buy,0.458902,3.930615,0.490115,Aresblack
1028,PFE,Buy,0.464576,-3.645643,0.460005,Aresblack
1026,MMM,Buy,0.42342,-15.52,0.367586,Aresblack
6486,NYMT,Buy,0.521653,-48.295455,0.277169,Aresblack
2019,BP.L,Buy,0.453228,-18.647235,0.378899,Aresblack
9104,SLG,Buy,0.568398,10.190703,0.643624,Aresblack
1201,BAS.DE,Buy,0.42342,-33.14,0.290919,Aresblack
1029,PG,Buy,0.42342,5.4,0.458613,Aresblack
1034,VZ,Buy,0.311721,10.812279,0.354968,Aresblack
4529,OCI.NV,Buy,0.473383,-55.241503,0.217732,Aresblack
2171,SHEL.L,Buy,0.507003,1.553366,0.529101,Aresblack
1556,USB,Buy,0.426214,-0.69541,0.434942,Aresblack
1206,MBG.DE,Buy,0.42342,-18.0,0.356795,Aresblack
1513,EPD,Buy,0.439001,20.505401,0.543634,Aresblack
1657,SWK,Buy,0.804328,-13.48705,0.71507,Aresblack
1001,AAPL,Buy,1.811812,18.424866,2.204908,Aresblack
6638,CP,Buy,5.896767,-8.815537,5.252375,Cfranklin89
1004,MSFT,Buy,4.896872,11.693159,5.342767,Cfranklin89
1404,ABBN.ZU,Buy,4.322667,5.432143,4.451904,Cfranklin89
3005,IWM,Buy,4.461394,16.227084,5.065226,Cfranklin89
2151,BTRW.L,Buy,4.940191,0.630625,4.856181,Cfranklin89
1745,LEN,Buy,5.048258,-5.442202,4.66294,Cfranklin89
3020,TLT,Buy,6.113456,-2.351022,5.831434,Cfranklin89
1009,AXP,Buy,5.295268,6.788338,5.523732,Cfranklin89
1855,SPGI,Buy,4.631429,14.504667,5.18035,Cfranklin89
1032,UNH,Buy,5.248737,-5.314925,4.854642,Cfranklin89
1005,AMZN,Buy,4.971067,4.280124,5.063748,Cfranklin89
4509,ASML.NV,Buy,3.111332,-3.356224,2.937252,Cfranklin89
1620,WM,Buy,5.773849,2.540642,5.783388,Cfranklin89
1618,CB,Buy,4.940191,8.54875,5.238289,Cfranklin89
1002,GOOG,Buy,5.449648,5.830595,5.63379,Cfranklin89
1460,COF,Buy,5.094572,1.283636,5.040434,Cfranklin89
1041,MA,Buy,5.773849,3.240642,5.822868,Cfranklin89
3025,GLD,Buy,4.631398,-0.098667,4.519645,Cfranklin89
