InstrumentID,Ticker,PriceSource
7959,RCEL,NASDAQ
7960,SYBT,NASDAQ
7961,BHLB,NASDAQ
7962,AAN,NASDAQ
7963,OFIX,NASDAQ
7964,BBDC,NASDAQ
7965,ALKT,NASDAQ
7966,AMAM,NASDAQ
7967,ALTG,NASDAQ
7968,PLYM,NASDAQ
7969,HCI,NASDAQ
7970,DXPE,NASDAQ
7971,VSEC,NASDAQ
7972,AGTI,NASDAQ
7973,SPNS,NASDAQ
7974,DLX,NASDAQ
7975,NMFC,NASDAQ
7976,FNGR,NASDAQ
7977,FNA,NASDAQ
7978,FPI,NASDAQ
7979,CHCT,NASDAQ
7980,ANGO,NASDAQ
7981,PHAT,NASDAQ
7982,HWKN,NASDAQ
7983,NNI,NASDAQ
7984,NGMS,NASDAQ
7985,ZEUS,NASDAQ
7986,IPI,NASDAQ
7987,TAST,NASDAQ
7988,RNW,NASDAQ
7989,SCPL,NASDAQ
7990,DKNG,NASDAQ
7991,PLTR,NASDAQ
7992,ANT.HK,Xignite
7993,ASAN,NASDAQ
7994,AMWL,NASDAQ
7995,VTRU,NASDAQ
7996,U,NASDAQ
7997,SUMO,NASDAQ
7998,FROG,NASDAQ
7999,SNOW,NASDAQ
8000,SAOC,eToro
8001,JSNTST,NASDAQ
8002,ALVR,NASDAQ
8006,EBS,NASDAQ
8008,VLA.PA,Xignite
8009,AGEN,NASDAQ
8010,PCVX,NASDAQ
8013,CVAC,NASDAQ
8015,CNDX.L,LSE PLC
8016,CNYA,LSE PLC
8017,BTEC,LSE PLC
8018,LOWV,LSE PLC
8019,SXLE,LSE PLC
8020,CSP1.L,LSE PLC
8021,SXLF,LSE PLC
8022,SXLV,LSE PLC
8023,SXLI,LSE PLC
8024,SXLU,LSE PLC
8025,SXLY,LSE PLC
8026,SXLP,LSE PLC
8027,SXLK,LSE PLC
8028,EXS3,Xignite
8029,EXH1.DUP10606,Xignite
8030,EXV4.DUP10618,Xignite
8031,EXSA,Xignite
8032,ISPA.DUP10572,Xignite
8033,RBTX,LSE PLC
8034,SHLD.LN,LSE PLC
8035,IMV,LSE PLC
8037,IHYA,LSE PLC
8038,SDIA.L,LSE PLC
8039,SYBZ,Xignite
8040,LUSC,LSE PLC
8041,SJNK,LSE PLC
8042,EMH5,LSE PLC
8043,STZ.PA,Xignite
8044,CES1,LSE PLC
8045,CSMIB,Xignite
8046,EXH1.DUP10647,Xignite
8047,ABNB,NASDAQ
8048,DASH.US,NASDAQ
8049,LOGC,NASDAQ
8100,JSNTST2,Xetra
8101,STLA.US,NASDAQ
8102,QQQJ,NASDAQ
8103,SAIA,NASDAQ
8104,SF.US,NASDAQ
8105,CHPT,NASDAQ
8106,RAMP,NASDAQ
8107,LESL,NASDAQ
8108,AFRM,NASDAQ
8109,GLBE,NASDAQ
8110,MJ,NASDAQ
8115,CCMP,NASDAQ
8160,QCLN,NASDAQ
8248,AAWW,NASDAQ
8537,ENR.DE,Xetra
8580,LAZR,NASDAQ
8583,ARRY,NASDAQ
8584,IHS,NASDAQ
8585,GTLB,NASDAQ
8586,AVDX,NASDAQ
8587,ENFN,NASDAQ
8588,PGY,NASDAQ
8589,KETR,NASDAQ
8590,RENT,NASDAQ
8591,BIRD,NASDAQ
8592,TWKS,NASDAQ
8593,GFS,NASDAQ
8594,UDMY,NASDAQ
8595,DJT,NASDAQ
8596,INFA,NASDAQ
8597,NU,NASDAQ
8598,IPO16,NASDAQ
8599,TSVT,NASDAQ
8600,LYLT,NASDAQ
8601,CEG,NASDAQ
8602,CVR_ZGNX,NASDAQ
8603,NVEI,NASDAQ
8604,KD,NASDAQ
8605,ONL,NASDAQ
8606,CA8,NASDAQ
8607,ICL,NASDAQ
8608,KEN,NASDAQ
8609,TPG,NASDAQ
8610,NCMGF,NASDAQ
8611,WBD,NASDAQ
8612,MIGI,NASDAQ
8613,WRD,NASDAQ
8614,wrts.aprn.15,NASDAQ
8615,wrts.aprn.18,NASDAQ
8616,wrts.aprn.20,NASDAQ
8617,NLOP,NASDAQ
8618,EE,NASDAQ
8619,CA21,LSE PLC
8620,SBER.MOEX,LSE PLC
8621,RPI.L,LSE PLC
8622,CA54.L,LSE PLC
8623,CA55.L,LSE PLC
8624,HIPO,NASDAQ
8625,VIRT,NASDAQ
8626,AKA.US,NASDAQ
8627,OLPX,NASDAQ
8628,SRAD,NASDAQ
8631,BIRG.L,LSE PLC
8632,UPST,NASDAQ
8634,UWMC,NASDAQ
8635,EDR,NASDAQ
8636,SWTX,NASDAQ
8637,DUOL,NASDAQ
8638,E,NASDAQ
8639,BAP,NASDAQ
8640,ENIAY,NASDAQ
8641,FMX,NASDAQ
8642,SID,NASDAQ
8643,BARK,NASDAQ
8644,NTCOY,NASDAQ
8645,KOF,NASDAQ
8646,EBR,NASDAQ
8647,EVGO,NASDAQ
8648,PRGS,NASDAQ
8649,VG,NASDAQ
8650,AVYAQ,NASDAQ
8651,STVN,NASDAQ
8652,PKX,NASDAQ
8653,SICPQ,NASDAQ
8654,BIGC,NASDAQ
8655,GOGL.US,NASDAQ
8656,GLOB,NASDAQ
8658,BPOP,NASDAQ
8659,AQN,NASDAQ
8660,AGR.US,NASDAQ
8662,VERV,NASDAQ
8664,LSPD,NASDAQ
8665,TENB,NASDAQ
8666,VRNS,NASDAQ
8667,CURV,NASDAQ
8668,MCFE,NASDAQ
8669,CTKB,NASDAQ
8671,HUT,NASDAQ
8672,SNY,NASDAQ
8673,ORANY,NASDAQ
8674,LOGI,NASDAQ
8675,UBS,NASDAQ
8676,CS.US,NASDAQ
8677,BBVA.US,NASDAQ
8678,SAP,NASDAQ
8679,BP.US,NASDAQ
8681,GSK,NASDAQ
8682,DEO,NASDAQ
8683,STM.US,NASDAQ
8684,TTE,NASDAQ
8685,SNPTY,NASDAQ
8686,PTRCY,NASDAQ
8687,SMFG,NASDAQ
8690,OZON,NASDAQ
8691,KB,NASDAQ
8692,BGNE,NASDAQ
8693,JTKWY,NASDAQ
8694,HSKA,NASDAQ
8695,CENTA,NASDAQ
8696,BCPC,NASDAQ
8697,JKS,NASDAQ
8698,BCE,NASDAQ
8699,IHG,NASDAQ
8700,NRDE,NASDAQ
8701,THRM,NASDAQ
8702,VNE,NASDAQ
8703,ALV,NASDAQ
8704,ADNT,NASDAQ
8705,ALSN,NASDAQ
8706,GILT,NASDAQ
8707,PING,NASDAQ
8708,CNM,NASDAQ
8710,LAW,NASDAQ
8711,VTEX,NASDAQ
8712,GDYN,NASDAQ
8713,PEGA,NASDAQ
8714,IVVD,NASDAQ
8715,ASND,NASDAQ
8716,PHG,NASDAQ
8717,PUK,NASDAQ
8718,RSI,NASDAQ
8719,BALY,NASDAQ
8720,GDEN,NASDAQ
8721,GAN,NASDAQ
8722,BSBR,NASDAQ
8723,VIV.US,NASDAQ
8724,CIB,NASDAQ
8725,CHH,NASDAQ
8726,ALGT,NASDAQ
8728,GRPN,NASDAQ
8729,IDT,NASDAQ
8730,REE.US,NASDAQ
8731,BSY,NASDAQ
8732,RYAN,NASDAQ
8734,CMPS,NASDAQ
8735,LOVE,NASDAQ
8736,ARVLF,NASDAQ
8737,URG,NASDAQ
8739,ICLN,NASDAQ
8741,IGF,NASDAQ
8744,KRBN,NASDAQ
8745,PAVE,NASDAQ
8747,FIW.US,NASDAQ
8748,URA,NASDAQ
8749,UUP,NASDAQ
8751,2104381D,NASDAQ
8752,TSLA.EXT,NASDAQ
8753,AMZN.EXT,NASDAQ
8754,AAPL.EXT,NASDAQ
8755,NIO.EXT,NASDAQ
8756,META.EXT,NASDAQ
8757,MSFT.EXT,NASDAQ
8758,GOOG.EXT,NASDAQ
8759,IBM.EXT,NASDAQ
8760,NVDA.EXT,NASDAQ
8761,GME.EXT,NASDAQ
8762,NFLX.EXT,NASDAQ
8763,WDS,NASDAQ
8764,RXO,NASDAQ
8765,BAM,NASDAQ
8766,CSCO.EXT,NASDAQ
8767,C.EXT,NASDAQ
8768,JD.EXT,NASDAQ
8769,GM.EXT,NASDAQ
8770,MRK.EXT,NASDAQ
8771,GS.EXT,NASDAQ
8772,HD.EXT,NASDAQ
8773,UNH.EXT,NASDAQ
8774,AXP.EXT,NASDAQ
8775,IPO56.l,LSE PLC
8776,IPO57.l,LSE PLC
8777,IPO58.l,LSE PLC
8778,IPO59.l,LSE PLC
8779,IPO60.l,LSE PLC
8780,AZPN,NASDAQ
8781,USEA,NASDAQ
8782,CHRD,NASDAQ
8783,FIP,NASDAQ
8784,MURA,NASDAQ
8785,INBX,NASDAQ
8786,WAY,NASDAQ
8787,SPYtest,NASDAQ
8788,FUSN.CVR,NASDAQ
8789,INBX.CVR,NASDAQ
8790,TEM.US,NASDAQ
8791,TLX,NASDAQ
8792,GRAL,NASDAQ
8793,TECX.CVR,NASDAQ
8794,SUNS,NASDAQ
8795,XLKS.L,NASDAQ
8796,WTEC.L,NASDAQ
8797,IUIT.L,NASDAQ
8798,FDIU.L,NASDAQ
8799,MWOT.DE,NASDAQ
8800,SNRE,NASDAQ
8801,CA48,NASDAQ
8802,CA49,NASDAQ
8803,CA50,NASDAQ
8804,CA77,NASDAQ
8805,HLN,NASDAQ
8806,PSTH_LIQU,NASDAQ
8807,APE.US,NASDAQ
8808,ABMD.RIGHT,NASDAQ
8809,ILSUSD_old,NASDAQ
8810,VLTO,NASDAQ
8811,KLG,NASDAQ
8812,VSTS,NASDAQ
8813,ALTM,NASDAQ
8814,RBRK,NASDAQ
8815,LOAR,NASDAQ
8816,VIK,NASDAQ
8817,GGL,NASDAQ
8818,NVL,NASDAQ
8819,ZK,NASDAQ
8820,LB,NASDAQ
8821,TBN,NASDAQ
8822,SEG,NASDAQ
8823,AMTM,NASDAQ
8824,CURB,NASDAQ
8825,SOBO,NASDAQ
8826,KLC,NASDAQ
8827,MOOV,NASDAQ
8828,GEAR,NASDAQ
8829,CA76,NASDAQ
8834,EPAM,NASDAQ
8836,NDAQ,NASDAQ
8838,LBRDK,NASDAQ
8839,BEKE,NASDAQ
8840,ARES,NASDAQ
8841,ICLR,NASDAQ
8842,FOX,NASDAQ
8843,TDY,NASDAQ
8844,XELAP,NASDAQ
8845,ROL,NASDAQ
8846,LU,NASDAQ
8847,ACGL,NASDAQ
8848,NDSN,NASDAQ
8849,PCTY,NASDAQ
8851,DOCN,NASDAQ
8852,CBOE,NASDAQ
8853,MORN,NASDAQ
8855,EQH,NASDAQ
8856,GGG,NASDAQ
8857,TS,NASDAQ
8858,DOCS,NASDAQ
8859,OPEN,NASDAQ
8860,CSL,NASDAQ
8861,GXO,NASDAQ
8862,EWBC,NASDAQ
8863,BKI,NASDAQ
8864,SITE,NASDAQ
8865,CABO,NASDAQ
8866,XLRN,NASDAQ
8867,VRT,NASDAQ
8868,CNXC,NASDAQ
8869,TPL,NASDAQ
8870,G,NASDAQ
8871,OSH,NASDAQ
8873,DAVA,NASDAQ
8874,WMS,NASDAQ
8875,BLD,NASDAQ
8876,DLB,NASDAQ
8877,ATR,NASDAQ
8878,ZLAB,NASDAQ
8879,CFR,NASDAQ
8880,OGN.US,NASDAQ
8882,MEDP,NASDAQ
8883,LEGN,NASDAQ
8884,FCNCA,NASDAQ
8885,HLI,NASDAQ
8886,MP,NASDAQ
8887,FOXF,NASDAQ
8888,PNFP,NASDAQ
8889,PNW,NASDAQ
8890,WWD,NASDAQ
8891,BL,NASDAQ
8892,VICR,NASDAQ
8893,SNV,NASDAQ
8894,IAA,NASDAQ
8895,RCM,NASDAQ
8896,SPT,NASDAQ
8897,RGLD,NASDAQ
8898,TNET,NASDAQ
8899,OGE,NASDAQ
8900,PB,NASDAQ
8901,WTS,NASDAQ
8902,COLM,NASDAQ
8903,KRNT,NASDAQ
8904,GTLS,NASDAQ
8905,OMF,NASDAQ
8906,ASTH,NASDAQ
8907,CACI,NASDAQ
8908,EXPO,NASDAQ
8909,CHNG,NASDAQ
8910,NVT,NASDAQ
8911,INOV,NASDAQ
8912,RBC,NASDAQ
8913,ESI,NASDAQ
8914,HLNE,NASDAQ
8915,CXT,NASDAQ
8916,OZK,NASDAQ
8917,EVR,NASDAQ
8918,HELE,NASDAQ
8919,VLY,NASDAQ
8920,ACHC,NASDAQ
8921,IART,NASDAQ
8922,FLG,NASDAQ
8923,NFE,NASDAQ
8924,SSB,NASDAQ
8925,CELH,NASDAQ
8926,CERT,NASDAQ
8927,TWST,NASDAQ
8928,SITM,NASDAQ
8929,PACW,NASDAQ
8930,TKR,NASDAQ
8931,MIME,NASDAQ
8932,AVNT,NASDAQ
8935,NFG,NASDAQ
8936,STAA,NASDAQ
8937,AWI,NASDAQ
8938,SPSC,NASDAQ
8939,QLYS,NASDAQ
8940,VMI,NASDAQ
8941,WBS,NASDAQ
8942,IMAB,NASDAQ
8943,ICUI,NASDAQ
8944,EBAY.EXT,NASDAQ
8945,MC,NASDAQ
8946,CW,NASDAQ
8947,ROG,NASDAQ
8948,NEO.US,NASDAQ
8949,UNVR,NASDAQ
8950,FOCS,NASDAQ
8951,MTG,NASDAQ
8952,DIOD,NASDAQ
8953,CDK,NASDAQ
8954,AI,NASDAQ
8955,CHX,NASDAQ
8956,BWXT,NASDAQ
8957,ATKR,NASDAQ
8958,MSM,NASDAQ
8959,KNSL,NASDAQ
8961,LIVN,NASDAQ
8962,ENSG,NASDAQ
8963,SKY,NASDAQ
8964,UMPQ,NASDAQ
8965,LHCG,NASDAQ
8966,ASO,NASDAQ
8967,POR,NASDAQ
8968,APLS,NASDAQ
8969,TXNM,NASDAQ
8970,YY,NASDAQ
8971,OLO,NASDAQ
8972,LC,NASDAQ
8973,FRHC,NASDAQ
8974,ABCL,NASDAQ
8975,KNBE,NASDAQ
8976,TRTN,NASDAQ
8977,FUL,NASDAQ
8978,BKH,NASDAQ
8979,LOB,NASDAQ
8980,SHOO,NASDAQ
8981,INDB,NASDAQ
8982,CRNC,NASDAQ
8983,EYE,NASDAQ
8984,NVMI,NASDAQ
8985,FNB,NASDAQ
8986,ACIW,NASDAQ
8987,PSTH,NASDAQ
8988,VSAT,NASDAQ
8989,APAM,NASDAQ
8990,LCII,NASDAQ
8991,TGTX,NASDAQ
8992,BKU,NASDAQ
8993,AUPH,NASDAQ
8994,AGO,NASDAQ
8995,ALKS,NASDAQ
8996,MATX,NASDAQ
8997,VMEO,NASDAQ
8998,JAMF,NASDAQ
8999,SLVM,NASDAQ
9000,NEXN,NASDAQ
9001,CLOV,NASDAQ
9002,WKME,NASDAQ
9003,YOU.DE,Xetra
9004,ICLK,NASDAQ
9005,CYRX,NASDAQ
9006,ERJ,NASDAQ
9007,DAC,NASDAQ
9008,TRUP,NASDAQ
9009,HDB,NASDAQ
9010,SCATC.OL,Xignite
9011,ECV.DE,Xetra
9012,WBK,NASDAQ
9013,EMBRACB.ST,Xignite
9014,SF.ST,Xignite
9015,ZIP,NASDAQ
9016,OB,NASDAQ
9017,RSKD,NASDAQ
9019,PLTK,NASDAQ
9020,WOOF,NASDAQ
9021,POSH,NASDAQ
9022,DRVN,NASDAQ
9023,LGIH,NASDAQ
9024,FUBO,NASDAQ
9025,KTB,NASDAQ
9026,HL,NASDAQ
9027,ARNC,NASDAQ
9028,EAF,NASDAQ
9029,TEX,NASDAQ
9030,LOPE,NASDAQ
9031,STEM,NASDAQ
9032,VRNT,NASDAQ
9033,AHCO,NASDAQ
9034,WDFC,NASDAQ
9035,TCBI,NASDAQ
9036,IOVA,NASDAQ
9037,FLGT,NASDAQ
9038,CVLT,NASDAQ
9039,AXNX,NASDAQ
9040,NWE,NASDAQ
9042,SJI,NASDAQ
9043,CCXI,NASDAQ
9044,COLB,NASDAQ
9045,UCTT,NASDAQ
9046,GOEV,NASDAQ
9047,TWNK,NASDAQ
9048,PCRX,NASDAQ
9049,PRCH,NASDAQ
9050,SPHR,NASDAQ
9052,NTCT,NASDAQ
9053,CDNA,NASDAQ
9054,GBT,NASDAQ
9055,BGS,NASDAQ
9057,MDRX,NASDAQ
9058,NSTGQ,NASDAQ
9059,KN,NASDAQ
9060,DOW,NASDAQ
9061,BF-B,NASDAQ
9062,IR,NASDAQ
9063,HZNP,NASDAQ
9064,TW,NASDAQ
9065,TYL,NASDAQ
9066,IPO1.US,NASDAQ
9067,DAY,NASDAQ
9068,CLVT,NASDAQ
9069,GDRX,NASDAQ
9070,ARGX,NASDAQ
9071,FND,NASDAQ
9072,AVLR,NASDAQ
9073,WAL,NASDAQ
9074,SNA,NASDAQ
9075,TTC,NASDAQ
9076,PCOR,NASDAQ
9077,FICO,NASDAQ
9078,FHN,NASDAQ
9079,WSC,NASDAQ
9080,AGL,NASDAQ
9081,AIRC,NASDAQ
9082,JHG,NASDAQ
9083,OMCL,NASDAQ
9084,WK,NASDAQ
9085,RKLB,NASDAQ
9086,ASGN,NASDAQ
9087,NVST,NASDAQ
9088,EXP,NASDAQ
9089,VVV,NASDAQ
9090,AZEK,NASDAQ
9091,FLNC,NASDAQ
9092,CLH,NASDAQ
9093,NCNO,NASDAQ
9094,VNT,NASDAQ
9095,BEAM,NASDAQ
9096,WTFC,NASDAQ
9097,AMN,NASDAQ
9098,APPN,NASDAQ
9099,FIGS,NASDAQ
9100,RARE.US,NASDAQ
9101,MODG,NASDAQ
9102,AL,NASDAQ
9103,GSHD,NASDAQ
9104,SLG,NASDAQ
9105,MMS,NASDAQ
9106,RHP,NASDAQ
9107,VSCO,NASDAQ
9108,DTM,NASDAQ
9109,CIVI,NASDAQ
9110,EXLS,NASDAQ
9111,CWH,NASDAQ
9112,SSTK,NASDAQ
9113,SWX,NASDAQ
9114,ARVN,NASDAQ
9115,COMP.US,NASDAQ
9116,PFSI,NASDAQ
9117,KLIC,NASDAQ
9118,ETWO,NASDAQ
9119,INSM,NASDAQ
9120,WMT.EXT,NASDAQ
9121,ASB,NASDAQ
9122,CRC,NASDAQ
9123,RLAY,NASDAQ
9124,SR,NASDAQ
9125,PTLO,NASDAQ
9126,ONB,NASDAQ
9127,LPRO,NASDAQ
9128,WERN,NASDAQ
9129,UPBD,NASDAQ
9130,FTDR,NASDAQ
9131,WIRE,NASDAQ
9132,DY,NASDAQ
9133,BCC,NASDAQ
9134,PSFE,NASDAQ
9135,ARCB,NASDAQ
9136,ASTR,NASDAQ
9137,ALLO,NASDAQ
9138,FBC,NASDAQ
9139,BSIG,NASDAQ
9140,SAVA,NASDAQ
9141,ACLS,NASDAQ
9142,SBLK,NASDAQ
9143,DM,NASDAQ
9144,MBC,NASDAQ
9145,HYZN,NASDAQ
9146,CDMO,NASDAQ
9147,GENI,NASDAQ
9148,IRWD,NASDAQ
9149,SNBR,NASDAQ
9150,CMP,NASDAQ
9151,BAND.US,NASDAQ
9152,MHO,NASDAQ
9153,NOG,NASDAQ
9154,HYFM,NASDAQ
9155,BFLY,NASDAQ
9156,DNMR,NASDAQ
9157,RELX,NASDAQ
9158,NGG,NASDAQ
9159,AOSL,NASDAQ
9160,MTTR,NASDAQ
9161,VZ.EXT,NASDAQ
9226,JBI,NASDAQ
9227,CANOQ,NASDAQ
9228,ORGN,NASDAQ
9229,ALIT,NASDAQ
9230,ARKG,NASDAQ
9231,ARKQ,NASDAQ
9237,IPOD,NASDAQ
9238,PWP,NASDAQ
9239,CRHC,NASDAQ
9240,GBTG,NASDAQ
9241,PAYO,NASDAQ
9242,CCAC,NASDAQ
9243,ATIP,NASDAQ
9244,SHCR,NASDAQ
9245,TBLA,NASDAQ
9246,LFTR,NASDAQ
9247,SCOA,NASDAQ
9248,BKKT,NASDAQ
9249,FTCV,NASDAQ
9250,GRAB,NASDAQ
9251,SEAT,NASDAQ
9252,SVFAU,NASDAQ
9253,FTAAU,NASDAQ
9254,SCOBU,NASDAQ
9255,SOFI,NASDAQ
9256,LCID,NASDAQ
9257,IPOF,NASDAQ
9258,AGCB,NASDAQ
9259,ML.US,NASDAQ
9260,SWIM,NASDAQ
9261,SQSP,NASDAQ
9262,SMWB,NASDAQ
9263,WEWKQ,NASDAQ
9264,IS,NASDAQ
9265,TSPH,NASDAQ
9266,SIMO,NASDAQ
9267,OTLY,NASDAQ
9268,ROO.L,LSE PLC
9269,TASK,NASDAQ
9270,DLO,NASDAQ
9271,MNDY,NASDAQ
9272,HOOD,NASDAQ
9273,MQ,NASDAQ
9274,DNUT,NASDAQ
9275,WISE.L,LSE PLC
9276,BASE,NASDAQ
9277,BLND.US,NASDAQ
9278,MFLTY,NASDAQ
9279,S.US,NASDAQ
9280,CFLT,NASDAQ
9281,NEUE,NASDAQ
9282,FXLV,NASDAQ
9283,BROS,NASDAQ
9284,SG,NASDAQ
9285,DNA,NASDAQ
9286,IPO5,NASDAQ
9287,RIVN,NASDAQ
9288,CART,NASDAQ
9289,IPO8,NASDAQ
9290,KLTR,NASDAQ
9291,IPO10,NASDAQ
9292,DIDIY,NASDAQ
9293,STJ.L,LSE PLC
9294,TOST,NASDAQ
9295,9866.HK,Xignite
9296,P911.DE,Xetra
9400,ARM.EXT,NASDAQ
9401,COIN.EXT,NASDAQ
9402,SMCI.EXT,NASDAQ
9403,D26A.L,LSE PLC
9404,MARA.EXT,NASDAQ
9405,MSTR.EXT,NASDAQ
9406,CLSK.EXT,NASDAQ
9407,CGC.EXT,NASDAQ
9408,PLTR.EXT,NASDAQ
9409,RIOT.EXT,NASDAQ
9410,AMC.EXT,NASDAQ
9411,CVNA.EXT,NASDAQ
9412,TSM.EXT,NASDAQ
9413,DJT.EXT,NASDAQ
9414,PLUG.EXT,NASDAQ
9415,LCID.EXT,NASDAQ
9416,SOFI.EXT,NASDAQ
9417,RIVN.EXT,NASDAQ
9418,AI.EXT,NASDAQ
9419,CRWD.EXT,NASDAQ
9420,NVAX.EXT,NASDAQ
9421,ACB.EXT,NASDAQ
9422,PANW.EXT,NASDAQ
9423,ADBE.EXT,NASDAQ
9424,IOVA.EXT,NASDAQ
9425,IONQ,NASDAQ
9426,LPLA.US,NASDAQ
9427,ONON,NASDAQ
9428,NTR,NASDAQ
9429,CRH,NASDAQ
9430,TRP,NASDAQ
9431,ABCM,NASDAQ
9432,JOBY,NASDAQ
9433,IOT,NASDAQ
9434,RMBS,NASDAQ
9435,RXRX,NASDAQ
9436,WRB.US,NASDAQ
9437,NE,NASDAQ
9438,IVZ.US,NASDAQ
9439,MFC,NASDAQ
9440,HCP.US,NASDAQ
9441,MDGL,NASDAQ
9442,VAL.US,NASDAQ
9443,WFRD,NASDAQ
9444,ERIE,NASDAQ
9445,DV,NASDAQ
9446,FRSH,NASDAQ
9447,EXTR,NASDAQ
9448,ROIV,NASDAQ
9449,SYM,NASDAQ
9450,ACHR,NASDAQ
9451,AEHR,NASDAQ
9452,TDW,NASDAQ
9453,APLD,NASDAQ
9454,BZ,NASDAQ
9455,FYBR,NASDAQ
9456,TMDX,NASDAQ
9457,TRI,NASDAQ
9458,VOYA.US,NASDAQ
9459,FN,NASDAQ
9460,PECO,NASDAQ
9461,FLYW,NASDAQ
9462,AAOI,NASDAQ
9463,AEL,NASDAQ
9464,BRZE,NASDAQ
9465,FIX,NASDAQ
9466,JXN,NASDAQ
9467,MLTX,NASDAQ
9468,FHI,NASDAQ
9469,RLI,NASDAQ
9470,FWRD,NASDAQ
9471,CRDO,NASDAQ
9472,BRBR,NASDAQ
9473,SAIC,NASDAQ
9474,NSIT.US,NASDAQ
9475,EVH,NASDAQ
9476,YMM,NASDAQ
9477,MLI,NASDAQ
9478,AKRO,NASDAQ
9479,KRYS,NASDAQ
9480,CWST,NASDAQ
9481,AMSC,NASDAQ
9482,BRC,NASDAQ
9483,OPRA,NASDAQ
9484,VSH,NASDAQ
9485,HEI.A,NASDAQ
9486,YOU,NASDAQ
9487,ESTE,NASDAQ
9488,SGRY,NASDAQ
9489,MAXN,NASDAQ
9490,AAON,NASDAQ
9491,LANC,NASDAQ
9492,GMS,NASDAQ
9493,CALX.US,NASDAQ
9494,MRVI,NASDAQ
9495,YPF,NASDAQ
9496,UFPI,NASDAQ
9497,COKE,NASDAQ
9498,DNB.US,NASDAQ
9499,AIT,NASDAQ
9500,PARR,NASDAQ
9501,PRI,NASDAQ
9502,MSA,NASDAQ
9503,MNSO,NASDAQ
9504,HAYW,NASDAQ
9505,SIGI,NASDAQ
9506,MOD,NASDAQ
9507,STRL.US,NASDAQ
9508,SLF,NASDAQ
9509,MMSI,NASDAQ
9510,SOVO,NASDAQ
9511,VRRM,NASDAQ
9512,SGML,NASDAQ
9513,AMLX,NASDAQ
9514,RELY,NASDAQ
9515,PRTA,NASDAQ
9516,HCC,NASDAQ
9517,INSW,NASDAQ
9518,HIMS,NASDAQ
9519,IMVT,NASDAQ
9520,SNN.US,NASDAQ
9521,SSD,NASDAQ
9522,APG,NASDAQ
9523,CCOI,NASDAQ
9524,AMPH,NASDAQ
9525,MORF,NASDAQ
9526,AXS.US,NASDAQ
9527,XPOF,NASDAQ
9528,VTYX,NASDAQ
9529,WLY,NASDAQ
9530,ACVA,NASDAQ
9531,CIR,NASDAQ
9532,GRBK,NASDAQ
9533,OBDC,NASDAQ
9534,VRTV,NASDAQ
9535,TGLS,NASDAQ
9536,UEC,NASDAQ
9537,SMPL,NASDAQ
9538,CBT,NASDAQ
9539,ETNB,NASDAQ
9540,ITGR,NASDAQ
9541,SILK,NASDAQ
9542,PERI,NASDAQ
9543,RDNT,NASDAQ
9544,PENG,NASDAQ
9545,NGVT,NASDAQ
9546,UFPT,NASDAQ
9547,ATEC,NASDAQ
9548,BXSL,NASDAQ
9549,GOLF,NASDAQ
9550,GES,NASDAQ
9551,NVTS,NASDAQ
9552,CRBU,NASDAQ
9553,WNS,NASDAQ
9554,RCUS,NASDAQ
9555,CRS,NASDAQ
9556,GPOR,NASDAQ
9557,BMEA,NASDAQ
9558,NSSC,NASDAQ
9559,PSQH,NASDAQ
9560,VTGN,NASDAQ
9561,ACA.US,NASDAQ
9562,PCT.US,NASDAQ
9563,SLRN,NASDAQ
9564,ACLX,NASDAQ
9565,DO,NASDAQ
9566,INDI,NASDAQ
9567,SPXC,NASDAQ
9568,FSS,NASDAQ
9569,FCFS,NASDAQ
9570,VIST,NASDAQ
9571,AX,NASDAQ
9572,ALTR,NASDAQ
9573,RDY,NASDAQ
9574,DNLI,NASDAQ
9575,INTA,NASDAQ
9576,KWR,NASDAQ
9577,SSYS.US,NASDAQ
9578,BNL,NASDAQ
9579,LUCK,NASDAQ
9580,USM,NASDAQ
9581,CD,NASDAQ
9582,HUBG,NASDAQ
9583,CTRE,NASDAQ
9584,PLL,NASDAQ
9585,CERE,NASDAQ
9586,FREY,NASDAQ
9587,HRMY,NASDAQ
9588,NWS,NASDAQ
9589,GTES,NASDAQ
9590,CORT,NASDAQ
9591,RYTM,NASDAQ
9592,NXGN,NASDAQ
9593,BITF,NASDAQ
9594,PWSC,NASDAQ
9595,GATX,NASDAQ
9596,TVTX,NASDAQ
9597,TNK,NASDAQ
9598,PRCT,NASDAQ
9599,SHC,NASDAQ
9600,ATSG,NASDAQ
9601,IAS,NASDAQ
9602,SEM,NASDAQ
9603,PIPR,NASDAQ
9604,GFF,NASDAQ
9605,ZNTL,NASDAQ
9606,SJW,NASDAQ
9607,SDA,NASDAQ
9608,COCO,NASDAQ
9609,WD,NASDAQ
9610,CCCS,NASDAQ
9611,KFY,NASDAQ
9612,CAMT,NASDAQ
9613,SNDR,NASDAQ
9614,FELE,NASDAQ
9615,LPG,NASDAQ
9616,ULCC,NASDAQ
9617,BANC,NASDAQ
9618,IPAR,NASDAQ
9619,NEU,NASDAQ
9620,MOG.A,NASDAQ
9621,ATRC,NASDAQ
9622,GIL,NASDAQ
9623,OTTR,NASDAQ
9624,KMPR,NASDAQ
9625,CVCO,NASDAQ
9626,CCS,NASDAQ
9627,PRMB,NASDAQ
9628,PJT,NASDAQ
9629,NEXT,NASDAQ
